fixation_id,experiment,fixation_order_number,duration,duration_clipped,source_file_line,source_file_col,token,line_text,match_type,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
6c3700fb-e352-4e66-8490-2e7cbccf2e49,23,21,119.0,119.0,442,14,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
f6e61360-af98-4f4f-93c9-3f186fb44efb,23,13,589.0,589.0,442,17,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
3b2ef9fb-512d-4240-98b8-6682831c4255,23,82,184.0,184.0,442,18,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
2da03194-75e1-4d1d-8cbb-aa021fd82699,23,419,303.0,303.0,442,18,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
70bd9054-2c46-4484-8a21-f5adf3728004,23,84,180.0,180.0,442,19,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
f680b64e-fa70-49cf-9901-91205f6c4760,23,151,295.0,295.0,442,21,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
9bff1f79-5c58-419e-9803-6b1f922e46d3,23,270,216.0,216.0,442,25,=,        File fileLogDir = new File(logDir);,matched,310.79999999999995,40,320.0,60,315.4,50.0
5c43e860-01b9-4d87-8ff9-8b1916ceabb3,23,70,188.0,188.0,442,27,new,        File fileLogDir = new File(logDir);,matched,329.2,40,356.79999999999995,60,343.0,50.0
246f8fa7-779a-4265-9c52-f263736b434f,23,29,354.0,354.0,442,28,new,        File fileLogDir = new File(logDir);,matched,329.2,40,356.79999999999995,60,343.0,50.0
0a321380-4434-4518-a304-07f4ff5da15f,23,37,461.0,461.0,442,28,new,        File fileLogDir = new File(logDir);,matched,329.2,40,356.79999999999995,60,343.0,50.0
ff6131bb-a116-4fd6-bf75-42f74bc208fb,23,35,470.0,470.0,442,29,new,        File fileLogDir = new File(logDir);,matched,329.2,40,356.79999999999995,60,343.0,50.0
9df7224e-8909-4d39-8984-3e83894aee16,23,397,526.0,526.0,442,29,new,        File fileLogDir = new File(logDir);,matched,329.2,40,356.79999999999995,60,343.0,50.0
47c6e0d2-149f-461b-a387-d57b726655da,23,39,332.0,332.0,442,32,File,        File fileLogDir = new File(logDir);,matched,209.6,40,246.39999999999998,60,228.0,50.0
b684edae-1478-4883-a9da-8afe3509bffd,23,85,451.0,451.0,442,33,File,        File fileLogDir = new File(logDir);,matched,209.6,40,246.39999999999998,60,228.0,50.0
fb1039ac-372f-440c-a0ee-2757cf481245,23,418,230.0,230.0,442,34,File,        File fileLogDir = new File(logDir);,matched,366.0,40,402.79999999999995,60,384.4,50.0
2cb77834-64b6-461a-ac1a-f297dcd32ee4,23,411,549.0,549.0,442,36,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
04f34129-8375-49e8-95ca-95e0931394aa,23,26,1576.0,1576.0,442,37,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
6d5ff8c5-2baa-4b6a-80c7-998cea4fd579,23,36,211.0,211.0,442,37,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
1639e3a3-5929-4c49-8be6-2b16e4e0ec9e,23,38,649.0,649.0,442,37,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
72a3c13b-261e-448e-be5c-e5411e1159d5,23,40,727.0,727.0,442,39,logDir,        File fileLogDir = new File(logDir);,matched,412.0,40,467.2,60,439.6,50.0
2366c296-7e2d-42e0-9d35-0f7fee79c29e,23,28,371.0,371.0,443,11,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
6844b439-e8ae-4672-905b-fdbc0eb47b0d,23,33,1231.0,1231.0,443,11,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
67036793-3b26-4456-bd38-5c0d00a1073f,23,72,606.0,606.0,443,11,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
f8d1ac60-c978-492a-900c-e56da97b1a5e,23,425,162.0,162.0,443,12,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
3e96c149-c1e0-4fce-a2e7-bed59a300c64,23,159,150.0,150.0,443,13,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
38099d50-4b6d-47c3-b06f-b3b88c58e727,23,30,380.0,380.0,443,14,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
0b995535-c23e-4264-a489-896cceef5a5b,23,406,134.0,134.0,443,14,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
f693cc6e-3b36-427a-a7ca-105aee2ada3b,23,34,1274.0,1274.0,443,15,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
2337dd19-642c-47f5-964a-aefaba00d6fc,23,1,707.0,707.0,443,16,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
b7b455c5-d417-4026-9547-fa8f56f580e3,23,27,156.0,156.0,443,17,WHITESPACE,        String[] logFileNames = null;,approx_whitespace,421.2,60,430.4,80,425.79999999999995,70.0
2b36efa8-7440-4f38-a48c-10e760a45900,23,250,248.0,248.0,443,18,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
11083dc4-76eb-4e6b-8b98-db2333f01c8f,23,158,537.0,537.0,443,19,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
c59cdb95-4cd6-433c-adff-08761f0580b2,23,73,609.0,609.0,443,21,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
ee56d833-98f6-4e87-bea9-533eb721d79e,23,86,156.0,156.0,443,21,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
3d7bd6af-be3c-4e7a-ac7c-e23829639cce,23,74,462.0,462.0,443,22,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
c1d134e2-b096-476c-a7ac-bd7710bf5f3b,23,87,187.0,187.0,443,22,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
777d6e59-3296-43cc-9d2c-32edadca1a7c,23,248,1601.0,1601.0,443,23,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
aaed5941-ff48-4922-bbb9-870aca4b0d15,23,424,635.0,635.0,443,23,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
27cc0929-2a43-478f-938b-51521e4979ce,23,160,153.0,153.0,443,24,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
7504a2d3-8ef5-4168-bd87-aeb83fed5431,23,398,566.0,566.0,443,25,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
6a48f79e-6d02-4120-ad4f-e8d64abb65a8,23,395,2641.0,2641.0,443,27,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
74470f29-8b3e-4f0c-87ba-cd9143a5156f,23,75,143.0,143.0,443,34,null;,        String[] logFileNames = null;,matched,384.4,60,430.4,80,407.4,70.0
12cd778f-31df-4040-b1d4-fd3978ff0693,23,249,859.0,859.0,444,9,List,        List<Long> logFileIds = null;,matched,163.6,80,200.39999999999998,100,182.0,90.0
1d0e3636-13cc-4d17-970b-0ed4108cbd56,23,76,443.0,443.0,444,11,List,        List<Long> logFileIds = null;,matched,163.6,80,200.39999999999998,100,182.0,90.0
f8693f3b-a663-483f-b07a-8d3e4fe08546,23,272,800.0,800.0,444,15,lt;Long,        List<Long> logFileIds = null;,matched,200.39999999999998,80,246.39999999999998,100,223.39999999999998,90.0
6b66299c-ff4e-4a8e-844d-af7bcee9e473,23,399,222.0,222.0,444,16,lt;Long,        List<Long> logFileIds = null;,matched,200.39999999999998,80,246.39999999999998,100,223.39999999999998,90.0
5533635c-2a8c-419f-b80f-24bc48be2e48,23,12,219.0,219.0,444,18,lt;Long,        List<Long> logFileIds = null;,matched,200.39999999999998,80,246.39999999999998,100,223.39999999999998,90.0
6a0ba6d8-e1ca-46f4-9bae-234fbde6bf31,23,155,104.0,104.0,444,20,lt;Long,        List<Long> logFileIds = null;,matched,200.39999999999998,80,246.39999999999998,100,223.39999999999998,90.0
b57db706-5607-4865-aa7d-d0ae06852010,23,400,709.0,709.0,444,23,gt;,        List<Long> logFileIds = null;,matched,246.39999999999998,80,255.6,100,251.0,90.0
6862b178-df95-47de-b055-b556eca3fae4,23,223,412.0,412.0,444,24,gt;,        List<Long> logFileIds = null;,matched,246.39999999999998,80,255.6,100,251.0,90.0
bcd6bb3b-02b4-4553-be5b-8ca5d7ff1a91,23,77,864.0,864.0,444,25,WHITESPACE,        List<Long> logFileIds = null;,approx_whitespace,421.2,80,430.4,100,425.79999999999995,90.0
ffb63884-43d4-41c8-a0a9-a235f981d0cf,23,271,326.0,326.0,444,25,WHITESPACE,        List<Long> logFileIds = null;,approx_whitespace,421.2,80,430.4,100,425.79999999999995,90.0
e44c0dd1-67e5-43f3-972e-045465d17e6f,23,88,570.0,570.0,445,12,(,        if (!fileLogDir.exists()) {,matched,191.2,100,200.39999999999998,120,195.79999999999998,110.0
3dd33b4a-0737-4125-a8c8-b64e449f7ba3,23,410,187.0,187.0,445,20,!fileLogDir,        if (!fileLogDir.exists()) {,matched,200.39999999999998,100,301.6,120,251.0,110.0
d3131f85-c018-408e-8f57-6bef180d6e52,23,94,1581.0,1581.0,445,22,!fileLogDir,        if (!fileLogDir.exists()) {,matched,200.39999999999998,100,301.6,120,251.0,110.0
2e7fd336-55c2-497d-9424-3ffb725fa5f3,23,89,93.0,93.0,445,24,.,        if (!fileLogDir.exists()) {,matched,301.6,100,310.79999999999995,120,306.2,110.0
ebe87db1-e6e7-4461-a12d-358bfac49ecd,23,247,440.0,440.0,445,24,.,        if (!fileLogDir.exists()) {,matched,301.6,100,310.79999999999995,120,306.2,110.0
a3499578-9c5a-49ed-91b3-76420fdfc370,23,404,276.0,276.0,445,32,()),        if (!fileLogDir.exists()) {,matched,366.0,100,393.59999999999997,120,379.79999999999995,110.0
f942dfc9-1fc9-4e6b-a8ca-17457b2ec68f,23,91,292.0,292.0,446,13,LOGGER,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,255.6,140,228.0,130.0
b6dc3750-8ab6-4a58-9d16-2b42b2ec7545,23,90,720.0,720.0,446,15,LOGGER,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,255.6,140,228.0,130.0
00b9df13-bab3-4b9e-a996-0725db0b24f0,23,92,247.0,247.0,446,18,LOGGER,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,255.6,140,228.0,130.0
393411ad-813e-451f-a8ca-3ad107bf4381,23,121,538.0,538.0,446,20,log,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,228.0,140,214.2,130.0
4fbebec5-86c3-4652-b1cc-5921178aa3e0,23,81,261.0,261.0,446,22,log,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,264.79999999999995,120,292.4,140,278.59999999999997,130.0
c5b69524-9109-4206-8266-0b628ff4af51,23,96,503.0,503.0,446,22,log,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,264.79999999999995,120,292.4,140,278.59999999999997,130.0
2274ed56-1770-4ce9-9c65-d308c7de37c2,23,97,429.0,429.0,446,25,Level,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,301.6,120,347.59999999999997,140,324.6,130.0
e61615b5-58c9-4e47-97e1-e18e93dec9a6,23,68,192.0,192.0,446,26,Level,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,301.6,120,347.59999999999997,140,324.6,130.0
c841dee8-9e2d-439d-819d-2b9a2f0534c6,23,93,373.0,373.0,446,28,Level,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,301.6,120,347.59999999999997,140,324.6,130.0
c66bec80-11dd-4070-b91e-1d8989df57ed,23,409,3079.0,3079.0,446,29,.,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,255.6,120,264.79999999999995,140,260.2,130.0
0ed86d71-bc81-4df0-be91-1b08cd9ee62e,23,62,156.0,156.0,446,33,INFO,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,356.79999999999995,120,393.59999999999997,140,375.19999999999993,130.0
5ca1e066-8fab-49b9-ae4e-bedccf8b5f7a,23,99,1138.0,1138.0,446,61,doesn't,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,632.8,120,697.1999999999999,140,665.0,130.0
e1e0e951-f5dd-4d3d-9bf7-e525e4f78307,23,95,673.0,673.0,447,21,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
2a5179aa-b572-4ab2-8719-e0bc21280666,23,405,291.0,291.0,447,29,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
65e1bfa2-1c3b-453b-bef6-37cd22198b2b,23,408,144.0,144.0,447,29,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
255b795f-f75e-4341-b0b8-221b3b56e1b4,23,16,151.0,151.0,447,30,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
d0a11687-5a0d-45a6-b221-4c0ecaf137cf,23,120,157.0,157.0,447,34,emptyList,            return Collections.emptyList();,matched,375.2,140,458.0,160,416.6,150.0
78688787-d44f-4960-876d-5af260a8c7fe,23,407,265.0,265.0,447,36,emptyList,            return Collections.emptyList();,matched,375.2,140,458.0,160,416.6,150.0
e3eb37cb-5be3-40f3-97ce-5d68c13ce891,23,11,999.0,999.0,449,29,isDirectory,        if (!fileLogDir.isDirectory()) {,matched,310.79999999999995,180,412.0,200,361.4,190.0
7848e607-d70f-455c-b5bd-ddfeb6b18614,23,104,245.0,245.0,449,35,isDirectory,        if (!fileLogDir.isDirectory()) {,matched,310.79999999999995,180,412.0,200,361.4,190.0
2db5ce3f-06ce-4c54-863a-8d01e6078e81,23,100,670.0,670.0,450,11,WHITESPACE,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",approx_whitespace,559.2,200,568.4,220,563.8,210.0
bb0e9682-f2b5-4fa2-aa23-da1f45415430,23,102,366.0,366.0,450,11,WHITESPACE,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",approx_whitespace,559.2,200,568.4,220,563.8,210.0
abec9ed0-cc54-4dfb-8ab5-0f6b1320e2bd,23,402,157.0,157.0,450,14,throw,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,200.39999999999998,200,246.39999999999998,220,223.39999999999998,210.0
b7cb77a3-d096-490f-afb4-2f7faa264b27,23,106,479.0,479.0,450,15,throw,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,200.39999999999998,200,246.39999999999998,220,223.39999999999998,210.0
50fb7b53-5dbb-45d3-933a-3f7ed4f94020,23,105,89.0,89.0,450,18,WHITESPACE,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",approx_whitespace,853.5999999999999,200,862.8,220,858.1999999999999,210.0
6b113ed1-4198-498d-8325-1d1435d4107b,23,2,343.0,343.0,450,20,new,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,255.6,200,283.2,220,269.4,210.0
09a46129-92a4-428b-bf27-d113a19525b5,23,103,1849.0,1849.0,450,20,new,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,255.6,200,283.2,220,269.4,210.0
67248a26-cf99-48b8-a226-d6ad330340f1,23,335,350.0,350.0,450,20,new,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,255.6,200,283.2,220,269.4,210.0
f453bdae-9362-482d-9ed3-cb977f1d0f99,23,135,584.0,584.0,450,22,WHITESPACE,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",approx_whitespace,1028.4,200,1037.6,220,1033.0,210.0
ef4f8bcb-e6b1-4f1d-b361-576c4f2e18b8,23,421,2446.0,2446.0,450,22,WHITESPACE,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",approx_whitespace,1028.4,200,1037.6,220,1033.0,210.0
3461f120-3e5e-4a8b-bd89-2c3efbd79f14,23,101,360.0,360.0,450,24,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
4337f18b-6f4f-4221-976c-4579dc5e9d4d,23,423,380.0,380.0,450,25,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
9fb3df7f-272d-4b13-bec9-a8ecc8a5bfc9,23,136,94.0,94.0,450,26,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
293d06de-b89e-45fa-a96c-de4855a7104e,23,422,1668.0,1668.0,450,31,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
3f458438-d478-4429-a68a-5ff6cb43d403,23,426,504.0,504.0,450,33,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
e7975331-13d5-496c-9748-c0e14bdece6c,23,107,150.0,150.0,450,40,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
f0e79a93-74c1-4e63-be74-637d10ebb40a,23,133,115.0,115.0,450,50,dir,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,540.8,200,568.4,220,554.5999999999999,210.0
a6ec2592-ec7b-4113-91f4-ca46edda0406,23,108,293.0,293.0,450,59,logDir,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,614.4,200,669.5999999999999,220,642.0,210.0
56c94932-cb1b-4d32-bc3e-7851922716ed,23,134,139.0,139.0,450,86,not,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,871.9999999999999,200,899.5999999999999,220,885.8,210.0
8162172d-a0dc-4751-aacb-ce3e95f7db3e,23,403,3110.0,3110.0,451,10,WHITESPACE,        },approx_whitespace,163.6,220,172.8,240,168.2,230.0
10b6fa05-91dc-4f13-847d-f295af535365,23,150,148.0,148.0,452,15,logFileNames,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,163.6,240,274.0,260,218.8,250.0
4de1f1b2-88dc-43fc-b7be-bd6d1f2041c4,23,420,2821.0,2821.0,452,15,logFileNames,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,163.6,240,274.0,260,218.8,250.0
6421e2a5-3007-4920-bd63-dc3e482713b9,23,267,159.0,159.0,452,16,logFileNames,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,163.6,240,274.0,260,218.8,250.0
0580bbfa-8208-47a1-8bb0-806ec532ee94,23,154,126.0,126.0,452,17,logFileNames,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,163.6,240,274.0,260,218.8,250.0
97176cab-0d42-4ab4-8923-ee1551d00051,23,109,355.0,355.0,452,27,fileLogDir,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,301.6,240,393.59999999999997,260,347.6,250.0
04847882-1bfd-4d72-9871-d750fb62894a,23,161,294.0,294.0,452,27,fileLogDir,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,301.6,240,393.59999999999997,260,347.6,250.0
764f7bb7-57a7-48b4-baad-4fde64ed5ace,23,162,288.0,288.0,452,35,list,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,402.79999999999995,240,439.59999999999997,260,421.19999999999993,250.0
26d48ece-41f0-40cc-a2cf-8e85736884ec,23,156,357.0,357.0,452,36,list,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,402.79999999999995,240,439.59999999999997,260,421.19999999999993,250.0
69276117-b8d5-4724-ad27-4b7763f6f6c4,23,164,1718.0,1718.0,452,36,list,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,402.79999999999995,240,439.59999999999997,260,421.19999999999993,250.0
4aeac235-a3e0-4164-ad17-32ee745701eb,23,174,132.0,132.0,452,37,list,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,402.79999999999995,240,439.59999999999997,260,421.19999999999993,250.0
ea4e5ca1-0e3f-413b-af60-f5aaefcaf63a,23,163,292.0,292.0,452,41,dir,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,366.0,240,393.59999999999997,260,379.79999999999995,250.0
525d10cb-ffb5-435f-87fa-f14fd445a68a,23,157,498.0,498.0,452,42,dir,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,458.0,240,485.59999999999997,260,471.79999999999995,250.0
e523b3de-72b8-466d-b490-b830399ef630,23,110,190.0,190.0,452,44,",","        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,485.59999999999997,240,494.79999999999995,260,490.19999999999993,250.0
34a65e82-8dd4-48f8-a28b-c95051001499,23,230,172.0,172.0,452,48,name,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,228.0,240,264.79999999999995,260,246.39999999999998,250.0
