fixation_id,experiment,fixation_order_number,duration,duration_clipped,source_file_line,source_file_col,token,line_text,match_type,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
06c973fa-d0cc-4409-822f-8c236cd7dfec,12,2,149.0,149.0,441,7,public,    public List<Long> getOrderedLogFileIds() {,matched,126.8,20,182.0,40,154.4,30.0
6a254345-7468-4d45-b7c4-22cc56b6d315,12,16,154.0,154.0,441,10,public,    public List<Long> getOrderedLogFileIds() {,matched,126.8,20,182.0,40,154.4,30.0
12907bfa-8b25-4f81-8a6e-ade6dc072f2a,12,84,191.0,191.0,441,14,List,    public List<Long> getOrderedLogFileIds() {,matched,191.2,20,228.0,40,209.6,30.0
d783ed2f-18d0-4575-9d08-9c915aeb007c,12,260,413.0,413.0,441,15,List,    public List<Long> getOrderedLogFileIds() {,matched,191.2,20,228.0,40,209.6,30.0
67389bed-3902-4585-9cd6-89186be00bfb,12,130,194.0,194.0,441,20,lt;Long,    public List<Long> getOrderedLogFileIds() {,matched,228.0,20,274.0,40,251.0,30.0
08d56431-3c3e-4cbb-ab45-29081cf1f5f7,12,25,183.0,183.0,441,24,&,    public List<Long> getOrderedLogFileIds() {,unresolved,301.6,20,310.79999999999995,40,306.2,30.0
36a19ccd-6204-4ea1-a91d-538c8f52008f,12,187,1169.0,1169.0,441,26,gt;,    public List<Long> getOrderedLogFileIds() {,matched,274.0,20,283.2,40,278.6,30.0
b813013b-fe1c-419b-9425-368888028514,12,19,550.0,550.0,441,27,gt;,    public List<Long> getOrderedLogFileIds() {,matched,274.0,20,283.2,40,278.6,30.0
ceeeec7f-2077-4bb4-9ccd-beb7eadd2081,12,175,152.0,152.0,441,27,gt;,    public List<Long> getOrderedLogFileIds() {,matched,274.0,20,283.2,40,278.6,30.0
de0d7432-c045-4ac9-a206-5d47d0834e73,12,267,1042.0,1042.0,441,27,gt;,    public List<Long> getOrderedLogFileIds() {,matched,274.0,20,283.2,40,278.6,30.0
70fa601d-a2ec-43e5-8fde-a7ef8dc670dc,12,375,88.0,88.0,441,28,WHITESPACE,    public List<Long> getOrderedLogFileIds() {,approx_whitespace,503.99999999999994,20,513.2,40,508.6,30.0
bdc744d7-927b-43b0-869e-cac9ed49464b,12,57,207.0,207.0,441,30,getOrderedLogFileIds,    public List<Long> getOrderedLogFileIds() {,matched,292.4,20,476.4,40,384.4,30.0
4b831ee0-8b65-4f36-a97c-8fe820f1218a,12,186,126.0,126.0,441,31,getOrderedLogFileIds,    public List<Long> getOrderedLogFileIds() {,matched,292.4,20,476.4,40,384.4,30.0
dd01e14a-80d2-4be4-b59d-d052af38472f,12,24,91.0,91.0,441,35,getOrderedLogFileIds,    public List<Long> getOrderedLogFileIds() {,matched,292.4,20,476.4,40,384.4,30.0
c1cca978-2822-4ff9-84b6-5a8b1426dc30,12,177,610.0,610.0,441,38,getOrderedLogFileIds,    public List<Long> getOrderedLogFileIds() {,matched,292.4,20,476.4,40,384.4,30.0
0698b1ee-a040-483f-9bf4-3afcee94c5ec,12,85,558.0,558.0,442,7,WHITESPACE,        File fileLogDir = new File(logDir);,approx_whitespace,476.4,40,485.59999999999997,60,481.0,50.0
42e0640c-2b13-434b-b8bb-890143578226,12,83,355.0,355.0,442,11,File,        File fileLogDir = new File(logDir);,matched,163.6,40,200.39999999999998,60,182.0,50.0
ce05f36f-12b6-4c2a-a61d-9714dcf71a6b,12,288,403.0,403.0,442,17,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
3d8b0012-e2c7-4065-90ad-06127fbe2a77,12,1,115.0,115.0,442,19,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
624af6c0-d26d-4f4a-8d76-83da7e738bef,12,290,1011.0,1011.0,442,25,=,        File fileLogDir = new File(logDir);,matched,310.79999999999995,40,320.0,60,315.4,50.0
a70371c2-cab7-4713-8af4-61029e164677,12,249,294.0,294.0,442,29,new,        File fileLogDir = new File(logDir);,matched,329.2,40,356.79999999999995,60,343.0,50.0
7413f86e-4d67-4e0f-abe8-6bb312a38b0c,12,17,287.0,287.0,442,31,File,        File fileLogDir = new File(logDir);,matched,209.6,40,246.39999999999998,60,228.0,50.0
abfe6ee6-b58a-496b-a6ec-f4a0999b4c92,12,255,290.0,290.0,442,31,File,        File fileLogDir = new File(logDir);,matched,209.6,40,246.39999999999998,60,228.0,50.0
926ccbea-a458-489a-ae8f-a10f9b22e351,12,261,184.0,184.0,442,31,File,        File fileLogDir = new File(logDir);,matched,209.6,40,246.39999999999998,60,228.0,50.0
e077fd75-ad46-4246-87e6-c6d35290564e,12,51,179.0,179.0,442,33,File,        File fileLogDir = new File(logDir);,matched,209.6,40,246.39999999999998,60,228.0,50.0
0e221ccb-dc77-4457-b42c-876632bc8568,12,18,186.0,186.0,442,34,File,        File fileLogDir = new File(logDir);,matched,366.0,40,402.79999999999995,60,384.4,50.0
68db8075-d2fd-415d-b5f7-de4fee64463f,12,250,277.0,277.0,442,35,(,        File fileLogDir = new File(logDir);,matched,402.79999999999995,40,412.0,60,407.4,50.0
4d4db693-e87c-4dd1-a108-c5cea52d71c9,12,52,337.0,337.0,442,36,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
1b7924b0-ae52-456f-86df-6da955be9850,12,176,786.0,786.0,442,36,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
b1bd55ed-7889-4c6d-8ccb-77a2555416b0,12,178,1130.0,1130.0,442,36,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
581064e5-6538-4b92-989a-a4074b457cb6,12,23,159.0,159.0,442,37,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
02989c01-691c-4bb6-b0dc-bd1b343d4b63,12,58,276.0,276.0,442,40,logDir,        File fileLogDir = new File(logDir);,matched,412.0,40,467.2,60,439.6,50.0
71893062-abbb-4f58-a6fc-537c26eb0de6,12,269,363.0,363.0,443,11,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
507f2b67-bc06-4150-8356-2b0298827d22,12,285,351.0,351.0,443,13,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
9e7c7407-708d-4834-814e-6b5ec8708171,12,50,191.0,191.0,443,14,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
8d4edbca-472a-470e-9181-f2b4153553aa,12,284,129.0,129.0,443,14,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
fcecb8f3-7175-4d43-ba69-4055fdadf153,12,388,646.0,646.0,443,14,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
c2aa4599-3591-416f-81fb-5346bdc723e9,12,247,740.0,740.0,443,15,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
49c5060a-e052-423e-9942-ed8bcbe0e5f5,12,268,161.0,161.0,443,18,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
ade1e0db-ed2f-47bf-9a9a-a249eab7a7b3,12,286,669.0,669.0,443,18,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
6d800f3f-fa1d-4a72-9a88-15af0caf969e,12,15,461.0,461.0,443,19,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
0fb686a2-2877-4bbb-8b7e-7fb8751d1055,12,55,141.0,141.0,443,20,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
964c7d25-1ca7-4931-a335-7320f54dadbd,12,283,142.0,142.0,443,20,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
ca47e57a-347c-4115-b843-f38448e86811,12,248,96.0,96.0,443,21,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
acbfe90c-9cc8-4276-a55e-0eea0c64e90a,12,273,619.0,619.0,443,22,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
c3141b77-5554-488a-a8da-4b7b9d51faf6,12,49,131.0,131.0,443,23,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
84932242-5ba3-4d07-b36d-9440165e182d,12,270,848.0,848.0,443,23,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
cbe60d0a-7ac2-4151-a1b3-df0ba76d17e3,12,254,157.0,157.0,443,25,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
5a76dd6c-c076-4ace-851f-71031ed23550,12,8,160.0,160.0,443,29,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
89062bd8-aaea-4034-8297-1a65675168f7,12,61,418.0,418.0,443,30,WHITESPACE,        String[] logFileNames = null;,approx_whitespace,347.59999999999997,60,356.79999999999995,80,352.19999999999993,70.0
2d2f10b4-c986-4938-93ca-3ca9e4890c2a,12,251,183.0,183.0,443,30,WHITESPACE,        String[] logFileNames = null;,approx_whitespace,347.59999999999997,60,356.79999999999995,80,352.19999999999993,70.0
e7a28d88-0af7-4f57-8cd6-83676f36ea90,12,282,607.0,607.0,443,30,WHITESPACE,        String[] logFileNames = null;,approx_whitespace,347.59999999999997,60,356.79999999999995,80,352.19999999999993,70.0
f52a00bf-9019-4c6c-88e0-7781daaf6ef5,12,272,280.0,280.0,443,34,null;,        String[] logFileNames = null;,matched,384.4,60,430.4,80,407.4,70.0
25cfbe57-06bf-49ee-bb6f-89a27a15e639,12,27,900.0,900.0,443,38,WHITESPACE,        String[] logFileNames = null;,approx_whitespace,421.2,60,430.4,80,425.79999999999995,70.0
edb3a87f-9f39-4468-9bca-1193a37abc03,12,60,187.0,187.0,444,11,List,        List<Long> logFileIds = null;,matched,163.6,80,200.39999999999998,100,182.0,90.0
33d0529c-5593-4583-aa60-388eb907a0e3,12,271,457.0,457.0,444,12,List,        List<Long> logFileIds = null;,matched,163.6,80,200.39999999999998,100,182.0,90.0
690bbb4b-336b-49e6-b58f-69b6ecb69cd7,12,287,163.0,163.0,444,13,&,        List<Long> logFileIds = null;,unresolved,255.6,80,264.79999999999995,100,260.2,90.0
32f8e2a6-b5a3-44dc-a7fb-45396eacabe4,12,252,194.0,194.0,444,14,lt;Long,        List<Long> logFileIds = null;,matched,200.39999999999998,80,246.39999999999998,100,223.39999999999998,90.0
34d8881f-d0a8-4841-b14c-ab5988e4d0f1,12,253,170.0,170.0,444,17,lt;Long,        List<Long> logFileIds = null;,matched,200.39999999999998,80,246.39999999999998,100,223.39999999999998,90.0
50d62582-e5e6-4881-bdfa-04d72522c195,12,28,624.0,624.0,444,18,lt;Long,        List<Long> logFileIds = null;,matched,200.39999999999998,80,246.39999999999998,100,223.39999999999998,90.0
08150717-0ae9-45f9-9292-390bb51ab663,12,274,506.0,506.0,444,23,gt;,        List<Long> logFileIds = null;,matched,246.39999999999998,80,255.6,100,251.0,90.0
16017d86-fe30-4037-87a8-dcb9b1706085,12,296,137.0,137.0,444,23,gt;,        List<Long> logFileIds = null;,matched,246.39999999999998,80,255.6,100,251.0,90.0
3b4fb4eb-756a-42d5-815d-7f240180a7db,12,62,367.0,367.0,444,24,gt;,        List<Long> logFileIds = null;,matched,246.39999999999998,80,255.6,100,251.0,90.0
36b28459-f125-47a2-ba5e-19d81ea1c801,12,180,1507.0,1507.0,444,24,gt;,        List<Long> logFileIds = null;,matched,246.39999999999998,80,255.6,100,251.0,90.0
ad2a87e9-9605-43cc-aa2c-2b23be034038,12,63,226.0,226.0,444,25,WHITESPACE,        List<Long> logFileIds = null;,approx_whitespace,320.0,80,329.2,100,324.6,90.0
17699d1a-42d5-456e-8bf1-7b4c0f2bdb25,12,174,420.0,420.0,444,30,logFileIds,        List<Long> logFileIds = null;,matched,264.79999999999995,80,356.79999999999995,100,310.79999999999995,90.0
c82b8fc3-86a0-459e-8435-1de73b9b52fc,12,41,356.0,356.0,444,31,logFileIds,        List<Long> logFileIds = null;,matched,264.79999999999995,80,356.79999999999995,100,310.79999999999995,90.0
33ebd7bb-d9a4-4568-b4a3-8ae19b28d589,12,89,89.0,89.0,444,36,WHITESPACE,        List<Long> logFileIds = null;,approx_whitespace,421.2,80,430.4,100,425.79999999999995,90.0
462b492c-6919-4a56-bb73-9bfa2eefb49e,12,289,288.0,288.0,445,13,!fileLogDir,        if (!fileLogDir.exists()) {,matched,200.39999999999998,100,301.6,120,251.0,110.0
baed2667-8a7b-4deb-b00b-9a89bf29db64,12,43,1046.0,1046.0,445,14,!fileLogDir,        if (!fileLogDir.exists()) {,matched,200.39999999999998,100,301.6,120,251.0,110.0
f82b6955-b298-43b7-95c3-c66ea0f17283,12,259,259.0,259.0,445,14,!fileLogDir,        if (!fileLogDir.exists()) {,matched,200.39999999999998,100,301.6,120,251.0,110.0
6120db86-fc42-4747-8e87-8f1168586ab8,12,40,287.0,287.0,445,21,!fileLogDir,        if (!fileLogDir.exists()) {,matched,200.39999999999998,100,301.6,120,251.0,110.0
6c39cf0a-7406-4e7b-96d9-8365946fac1d,12,256,1037.0,1037.0,445,22,!fileLogDir,        if (!fileLogDir.exists()) {,matched,200.39999999999998,100,301.6,120,251.0,110.0
791b2004-5a65-4a3d-bdd4-2ca7c5156d79,12,59,123.0,123.0,445,24,.,        if (!fileLogDir.exists()) {,matched,301.6,100,310.79999999999995,120,306.2,110.0
bedd35ac-3530-4188-af6f-4ea33d92d3f3,12,44,375.0,375.0,445,25,exists,        if (!fileLogDir.exists()) {,matched,310.79999999999995,100,366.0,120,338.4,110.0
86a8adbe-dfa8-4a05-a267-c72244f0afbe,12,56,86.0,86.0,445,27,exists,        if (!fileLogDir.exists()) {,matched,310.79999999999995,100,366.0,120,338.4,110.0
9f933478-f278-4209-b768-1d7bec330d9d,12,30,270.0,270.0,445,33,()),        if (!fileLogDir.exists()) {,matched,366.0,100,393.59999999999997,120,379.79999999999995,110.0
35d311ee-a12e-4943-bb1c-012497a30a1c,12,185,315.0,315.0,445,35,{,        if (!fileLogDir.exists()) {,matched,402.79999999999995,100,412.0,120,407.4,110.0
a4ce2dc7-bd7b-4d40-898a-63a00ac157d4,12,29,508.0,508.0,446,16,LOGGER,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,255.6,140,228.0,130.0
0222e705-14d8-4ae6-b1a5-6e7efdd83470,12,87,131.0,131.0,446,17,LOGGER,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,255.6,140,228.0,130.0
459a19aa-fecb-4bb3-8841-eacf696e202f,12,389,477.0,477.0,446,17,LOGGER,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,255.6,140,228.0,130.0
bc890fdc-1692-4e20-8bbc-b755955c3db4,12,189,448.0,448.0,446,18,LOGGER,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,255.6,140,228.0,130.0
6d667c91-3f77-41d2-97cf-c5710bb7499f,12,42,591.0,591.0,446,25,Level,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,301.6,120,347.59999999999997,140,324.6,130.0
e1543426-89d5-4bb6-b943-2506e8735bd4,12,39,217.0,217.0,446,26,Level,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,301.6,120,347.59999999999997,140,324.6,130.0
0aba0e9c-26ba-4be2-91e7-92325b7a06d5,12,262,158.0,158.0,446,30,INFO,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,356.79999999999995,120,393.59999999999997,140,375.19999999999993,130.0
7df08db8-fbd0-440b-b20f-471bc08a38d2,12,54,80.0,80.0,446,40,WHITESPACE,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",approx_whitespace,485.59999999999997,120,494.79999999999995,140,490.19999999999993,130.0
48c0ff0e-686e-44b9-99ec-e2c5b9ae97c3,12,300,469.0,469.0,446,40,WHITESPACE,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",approx_whitespace,485.59999999999997,120,494.79999999999995,140,490.19999999999993,130.0
a8c08fb1-efca-4fe1-9b88-0dbb9fa6043a,12,301,256.0,256.0,446,43,dir,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,458.0,120,485.59999999999997,140,471.79999999999995,130.0
80734471-4ad0-4b9e-81ae-5837f3ef9a41,12,298,153.0,153.0,446,81,returning,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,780.0,120,862.8,140,821.4,130.0
c22e4cb7-33bc-45c1-8109-f4bcf3039103,12,12,167.0,167.0,446,82,returning,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,780.0,120,862.8,140,821.4,130.0
5143679c-2645-46aa-a4df-abff52f17c03,12,299,172.0,172.0,446,91,WHITESPACE,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",approx_whitespace,982.4,120,991.5999999999999,140,987.0,130.0
f943e806-134d-42c3-be1b-be920097dd5f,12,86,281.0,281.0,447,13,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
596e3c1b-07fd-419b-890e-278f3e53d388,12,192,122.0,122.0,447,15,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
94dfc248-51b8-48d5-a468-e7c05d71993b,12,5,128.0,128.0,447,16,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
aac77da5-5c63-4efd-a211-b0ce94dd4dc3,12,91,289.0,289.0,447,16,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
667b4c77-ac28-4634-b815-0f8c81182ca0,12,93,999.0,999.0,447,16,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
47950be5-bfd5-4354-a9a9-22027e3b912c,12,120,138.0,138.0,447,17,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
d0dc751a-5467-4e41-b8b5-9c830e804430,12,385,473.0,473.0,447,17,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
a3c452bd-aab6-42ab-8f99-624271eb7405,12,184,444.0,444.0,447,18,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
155d92c7-7dd2-4d7f-8f3a-0d784cb5f226,12,194,161.0,161.0,447,19,WHITESPACE,            return Collections.emptyList();,approx_whitespace,476.4,140,485.59999999999997,160,481.0,150.0
40311550-607b-4c0e-b7aa-2737d95df3ee,12,257,630.0,630.0,447,20,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
34a3e28e-d21d-443f-868c-35fc1473fd97,12,31,245.0,245.0,447,23,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
5d56d44e-7ce2-4b30-9c7c-0d294b0f0ce5,12,92,570.0,570.0,447,23,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
bbb3b5d4-3b7d-4356-8c27-309374d0006f,12,94,455.0,455.0,447,23,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
5baa90f3-49ef-42a0-b65d-51b292268731,12,236,568.0,568.0,447,23,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
db7ae14e-405b-4b75-af77-78bedff53c4e,12,183,161.0,161.0,447,24,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
7fd00149-7a64-4284-b0f5-ea7e0c6571e5,12,90,107.0,107.0,447,27,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
6c5f54fc-acd6-4d4f-8b04-4fef85ea1cf1,12,108,292.0,292.0,447,27,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
d8e75219-9e80-49d4-8365-cb72e6fd2486,12,111,684.0,684.0,447,27,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
81e1951b-4718-48a1-a003-ccf626e5c221,12,32,147.0,147.0,447,28,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
f76780e0-5071-4630-8f24-384744b1effe,12,119,124.0,124.0,447,30,Collections,            return Collections.emptyList();,matched,264.79999999999995,140,366.0,160,315.4,150.0
240a3897-1e2f-446b-8fe2-f3ddabf82ef5,12,9,313.0,313.0,447,39,emptyList,            return Collections.emptyList();,matched,375.2,140,458.0,160,416.6,150.0
d20b888a-be28-47a9-9f8c-e4d04d4d1478,12,263,352.0,352.0,447,40,emptyList,            return Collections.emptyList();,matched,375.2,140,458.0,160,416.6,150.0
75ce18e7-5f79-434f-a7b4-b9ca403b418f,12,182,590.0,590.0,447,41,(),            return Collections.emptyList();,matched,458.0,140,476.4,160,467.2,150.0
51bdb3ea-bda2-4448-8702-ee97bf672840,12,116,137.0,137.0,447,43,;,            return Collections.emptyList();,matched,476.4,140,485.59999999999997,160,481.0,150.0
c6afc85f-8f6d-4e30-8633-716e8a8c09e9,12,265,427.0,427.0,447,43,;,            return Collections.emptyList();,matched,476.4,140,485.59999999999997,160,481.0,150.0
c634b2ec-d6c1-4563-9dc6-a2f370235168,12,196,1134.0,1134.0,448,7,WHITESPACE,        },approx_whitespace,163.6,160,172.8,180,168.2,170.0
